"Datetime","Temperature","Humidity","WindSpeed","Rain","Weather"
2022-12-25 18:00:00,24.9,43,3.5,9.7,"Thunderstorm"
2022-12-25 19:00:00,-1,56,2.4,3.2,"Windy"
2022-12-25 20:00:00,29.2,49,2.8,6.4,"Fog"
2022-12-25 21:00:00,21,63,2.7,1.5,"Rain"
2022-12-25 22:00:00,14.2,64,6.6,10.6,"Cloudy"
2022-12-25 23:00:00,9.4,67,7.2,0,"Windy"
2022-12-26,15.7,71,2.8,0,"Cloudy"
2022-12-26 01:00:00,16.6,48,5.8,8.4,"Rain"
2022-12-26 02:00:00,28,53,6.6,3.2,"Fog"
2022-12-26 03:00:00,17.1,39,2,0.9,"Thunderstorm"
2022-12-26 04:00:00,20.5,83,2.2,23.5,"Sunny"
2022-12-26 05:00:00,30.4,56,2.8,5.4,"Fog"
2022-12-26 06:00:00,39.9,89,4.8,2.6,"Thunderstorm"
2022-12-26 07:00:00,16.9,69,5.7,1.4,"Sunny"
2022-12-26 08:00:00,9.1,100,5.3,0.4,"Cloudy"
2022-12-26 09:00:00,25,96,5.3,6,"Cloudy"
2022-12-26 10:00:00,35.3,50,4.3,5.7,"Windy"
2022-12-26 11:00:00,18.6,84,2.7,3,"Sunny"
2022-12-26 12:00:00,6,36,7.4,1.5,"Fog"
2022-12-26 13:00:00,22.5,78,5.4,5.1,"Thunderstorm"
2022-12-26 14:00:00,20.3,39,4.2,2.3,"Cloudy"
2022-12-26 15:00:00,24.2,53,4.2,4.4,"Windy"
2022-12-26 16:00:00,3.7,80,3.9,2.5,"Thunderstorm"
2022-12-26 17:00:00,22.4,70,6.3,10.1,"Rain"
2022-12-26 18:00:00,27.6,96,4.8,1.5,"Thunderstorm"
2022-12-26 19:00:00,15.8,59,4,0.6,"Windy"
2022-12-26 20:00:00,22.2,53,5.6,1.4,"Sunny"
2022-12-26 21:00:00,29.4,88,6.7,6.1,"Fog"
2022-12-26 22:00:00,19.5,45,3.7,10,"Rain"
2022-12-26 23:00:00,15.7,95,8.5,3.6,"Thunderstorm"
2022-12-27,7,63,5.2,6.8,"Cloudy"
2022-12-27 01:00:00,21.6,48,6.4,25,"Cloudy"
2022-12-27 02:00:00,18.1,70,7.6,0.2,"Thunderstorm"
2022-12-27 03:00:00,11.9,71,3.9,3.1,"Rain"
2022-12-27 04:00:00,41.8,70,6.1,4.6,"Fog"
2022-12-27 05:00:00,0.6,78,3.3,0.4,"Thunderstorm"
2022-12-27 06:00:00,-0.9,34,9.4,1.9,"Sunny"
2022-12-27 07:00:00,21.6,47,5.1,2.2,"Sunny"
2022-12-27 08:00:00,31.3,37,8.4,4.2,"Rain"
2022-12-27 09:00:00,39.2,85,7.5,0,"Sunny"
2022-12-27 10:00:00,23.4,70,5.9,0.3,"Sunny"
2022-12-27 11:00:00,7.5,80,3.1,4.7,"Fog"
2022-12-27 12:00:00,10.1,92,3.6,16.1,"Thunderstorm"
2022-12-27 13:00:00,21,52,6.5,3,"Cloudy"
2022-12-27 14:00:00,26.2,64,8.1,14.4,"Fog"
2022-12-27 15:00:00,39.9,65,6.9,1.3,"Rain"
2022-12-27 16:00:00,15.1,39,7.4,8.2,"Thunderstorm"
2022-12-27 17:00:00,36.3,32,7.4,6.4,"Rain"
2022-12-27 18:00:00,17.8,88,3.2,12,"Sunny"
2022-12-27 19:00:00,20.5,33,5,1.8,"Windy"
2022-12-27 20:00:00,9.7,80,6.8,2,"Thunderstorm"
2022-12-27 21:00:00,23.1,31,5.5,0.4,"Rain"
2022-12-27 22:00:00,30.8,57,3.7,4.2,"Windy"
2022-12-27 23:00:00,22.5,77,7,8.7,"Sunny"
2022-12-28,36.8,68,1.9,8.6,"Cloudy"
2022-12-28 01:00:00,4.2,89,4.5,2.8,"Thunderstorm"
2022-12-28 02:00:00,6.5,49,3.1,8.6,"Rain"
2022-12-28 03:00:00,16.3,58,6.2,0,"Rain"
2022-12-28 04:00:00,13.1,55,5.6,0.6,"Cloudy"
2022-12-28 05:00:00,4.1,67,2.2,4.8,"Fog"
2022-12-28 06:00:00,11.9,82,1.8,6.4,"Thunderstorm"
2022-12-28 07:00:00,1.9,43,1.9,5.3,"Windy"
2022-12-28 08:00:00,26.6,75,5.3,19.9,"Rain"
2022-12-28 09:00:00,20.4,45,4,4,"Rain"
2022-12-28 10:00:00,27.3,52,6.2,0.3,"Windy"
2022-12-28 11:00:00,17.8,55,3.7,3.9,"Windy"
2022-12-28 12:00:00,28.7,32,5.7,2.4,"Rain"
2022-12-28 13:00:00,12.9,75,7.3,0.2,"Rain"
2022-12-28 14:00:00,24.5,38,4.4,3.1,"Thunderstorm"
2022-12-28 15:00:00,19.1,52,2.6,1.3,"Thunderstorm"
2022-12-28 16:00:00,12.1,88,6.1,4.2,"Fog"
2022-12-28 17:00:00,11.6,42,7.7,9,"Fog"
2022-12-28 18:00:00,14.7,36,3,15.9,"Thunderstorm"
2022-12-28 19:00:00,25.4,49,7.3,6.6,"Sunny"
2022-12-28 20:00:00,13,67,3.6,6.3,"Windy"
2022-12-28 21:00:00,31.6,57,3.9,19.5,"Sunny"
2022-12-28 22:00:00,32.2,38,6.3,2.9,"Cloudy"
2022-12-28 23:00:00,16.4,95,3.1,6.1,"Fog"
2022-12-29,22.2,71,6.8,2.9,"Sunny"
2022-12-29 01:00:00,22.3,84,7.9,21.8,"Thunderstorm"
2022-12-29 02:00:00,26.9,96,8.9,7,"Fog"
2022-12-29 03:00:00,22,62,5.9,0.6,"Cloudy"
2022-12-29 04:00:00,18,41,2.4,18.9,"Sunny"
2022-12-29 05:00:00,11.7,78,8.3,0.4,"Windy"
2022-12-29 06:00:00,27.4,53,6.2,0.1,"Sunny"
2022-12-29 07:00:00,35.5,38,3.8,24.2,"Windy"
2022-12-29 08:00:00,21.2,60,3.6,1.5,"Thunderstorm"
2022-12-29 09:00:00,34,33,0.2,7.6,"Fog"
2022-12-29 10:00:00,24.2,36,5.1,2.3,"Windy"
2022-12-29 11:00:00,-2.9,54,8.4,6.4,"Fog"
2022-12-29 12:00:00,32.2,32,2.4,0.2,"Rain"
2022-12-29 13:00:00,11.2,95,6.1,5.4,"Sunny"
2022-12-29 14:00:00,10,49,5.6,0.4,"Sunny"
2022-12-29 15:00:00,19.9,49,6.5,9.1,"Fog"
2022-12-29 16:00:00,21.4,69,7.7,6.4,"Fog"
2022-12-29 17:00:00,28.3,74,3.3,2.3,"Fog"
2022-12-29 18:00:00,16.5,93,4.8,5.8,"Thunderstorm"
2022-12-29 19:00:00,27.6,66,5.9,0.1,"Cloudy"
2022-12-29 20:00:00,33.3,47,1.8,2.2,"Thunderstorm"
2022-12-29 21:00:00,14.3,91,1.2,3.5,"Cloudy"
2022-12-29 22:00:00,-1.2,92,2.7,3.8,"Rain"
2022-12-29 23:00:00,12.1,66,4.1,4.4,"Rain"
2022-12-30,24.5,98,6.2,4.9,"Windy"
2022-12-30 01:00:00,16.3,98,4.1,1.9,"Fog"
2022-12-30 02:00:00,20.5,79,5.7,2.3,"Rain"
2022-12-30 03:00:00,23.2,95,5.2,8.2,"Windy"
2022-12-30 04:00:00,12.9,45,7.2,1.3,"Fog"
2022-12-30 05:00:00,18.9,41,5.7,2.9,"Thunderstorm"
2022-12-30 06:00:00,24.8,72,4.9,14.7,"Cloudy"
2022-12-30 07:00:00,27.9,50,5,1.2,"Sunny"
2022-12-30 08:00:00,28.8,90,6,19.8,"Sunny"
2022-12-30 09:00:00,24.1,72,7.9,4.2,"Fog"
2022-12-30 10:00:00,16.4,87,6.7,11.1,"Rain"
2022-12-30 11:00:00,-2.1,35,2,3.6,"Fog"
2022-12-30 12:00:00,32.3,56,8.3,1.4,"Sunny"
2022-12-30 13:00:00,51.1,31,5.5,2.5,"Rain"
2022-12-30 14:00:00,15.4,97,3.4,1.1,"Rain"
2022-12-30 15:00:00,32.7,64,2,7.9,"Rain"
2022-12-30 16:00:00,13.9,64,6.5,6.9,"Fog"
2022-12-30 17:00:00,0.1,55,2.3,7.3,"Cloudy"
2022-12-30 18:00:00,12.3,90,6.2,1.2,"Cloudy"
2022-12-30 19:00:00,21.5,46,4,4.2,"Thunderstorm"
2022-12-30 20:00:00,15.1,40,6.6,1.6,"Sunny"
2022-12-30 21:00:00,3.9,54,4.9,3.2,"Rain"
2022-12-30 22:00:00,10.6,45,4.5,4.4,"Rain"
2022-12-30 23:00:00,31.8,65,3.5,3,"Rain"
2022-12-31,29.4,46,3.1,0.3,"Thunderstorm"
2022-12-31 01:00:00,33.7,38,3.8,2.6,"Sunny"
2022-12-31 02:00:00,31.5,33,7.2,11.2,"Rain"
2022-12-31 03:00:00,7,96,4.1,4.9,"Rain"
2022-12-31 04:00:00,27.5,96,4.3,1.4,"Windy"
2022-12-31 05:00:00,37.9,83,5.3,1.9,"Thunderstorm"
2022-12-31 06:00:00,13.9,65,6.4,14.1,"Fog"
2022-12-31 07:00:00,33.7,79,5.4,4.7,"Thunderstorm"
2022-12-31 08:00:00,25.3,34,7.7,1.9,"Fog"
2022-12-31 09:00:00,14.4,69,4.7,13.5,"Rain"
2022-12-31 10:00:00,22.3,99,6.2,4.2,"Cloudy"
2022-12-31 11:00:00,19,66,4.9,2.1,"Cloudy"
2022-12-31 12:00:00,22.2,76,0.8,3.6,"Sunny"
2022-12-31 13:00:00,16.2,90,5.9,11.6,"Thunderstorm"
2022-12-31 14:00:00,37.5,74,5,2.2,"Fog"
2022-12-31 15:00:00,34.2,97,3.4,2.1,"Cloudy"
2022-12-31 16:00:00,25.7,56,0.4,8.1,"Thunderstorm"
2022-12-31 17:00:00,40.3,45,4.6,14.4,"Cloudy"
2022-12-31 18:00:00,39.6,38,5.2,4.8,"Sunny"
2022-12-31 19:00:00,13.7,62,5.5,5.2,"Thunderstorm"
2022-12-31 20:00:00,33.8,53,8.3,22.6,"Fog"
2022-12-31 21:00:00,30.6,99,2.7,1.8,"Cloudy"
2022-12-31 22:00:00,20.2,30,4.6,1.6,"Cloudy"
2022-12-31 23:00:00,22.1,75,4.2,1.6,"Thunderstorm"
2023-01-01,18.6,31,5.5,1.4,"Fog"
2023-01-01 01:00:00,37.4,93,7,4.1,"Sunny"
2023-01-01 02:00:00,8.4,100,4.4,0.6,"Rain"
2023-01-01 03:00:00,19.8,30,4.9,6.9,"Thunderstorm"
2023-01-01 04:00:00,35.5,78,5.8,7.5,"Sunny"
2023-01-01 05:00:00,26.6,99,4.9,9.2,"Thunderstorm"
2023-01-01 06:00:00,40.7,77,5.1,2.4,"Rain"
2023-01-01 07:00:00,20.1,46,6.9,10.3,"Thunderstorm"
2023-01-01 08:00:00,27.1,92,9.1,15,"Fog"
2023-01-01 09:00:00,26.7,43,6.8,16.3,"Sunny"
2023-01-01 10:00:00,14.2,89,5.3,6.1,"Fog"
2023-01-01 11:00:00,15.9,82,2.6,8.5,"Thunderstorm"
2023-01-01 12:00:00,11.2,71,2.2,12,"Rain"
2023-01-01 13:00:00,11.7,93,6.7,1.4,"Thunderstorm"
2023-01-01 14:00:00,43.9,79,7.1,6.1,"Thunderstorm"
2023-01-01 15:00:00,36.1,84,3.7,11,"Thunderstorm"
2023-01-01 16:00:00,4.4,86,5.7,2.7,"Rain"
2023-01-01 17:00:00,7.5,49,3.8,11.3,"Thunderstorm"
2023-01-01 18:00:00,7.7,70,4,12.8,"Windy"
2023-01-01 19:00:00,15.9,52,4.2,0.4,"Rain"
2023-01-01 20:00:00,16.7,60,8.8,6.7,"Rain"
2023-01-01 21:00:00,22.2,74,8,4.6,"Windy"
2023-01-01 22:00:00,23.1,35,5.3,11.5,"Windy"
2023-01-01 23:00:00,19,77,5,0.5,"Cloudy"
2023-01-02,24.9,97,10,9.8,"Fog"
2023-01-02 01:00:00,5,74,4.4,4.1,"Cloudy"
2023-01-02 02:00:00,21.8,41,3.3,2.4,"Cloudy"
2023-01-02 03:00:00,26.5,62,5.8,3.4,"Thunderstorm"
2023-01-02 04:00:00,24.3,88,6.2,4.2,"Rain"
2023-01-02 05:00:00,29.4,95,4.8,7.3,"Fog"
2023-01-02 06:00:00,36,35,4.9,0.7,"Windy"
2023-01-02 07:00:00,31.5,93,6,1.8,"Rain"
2023-01-02 08:00:00,28.4,33,3.6,3.8,"Rain"
2023-01-02 09:00:00,-0.5,40,7.1,2.1,"Fog"
2023-01-02 10:00:00,20.7,33,6.2,1.3,"Cloudy"
2023-01-02 11:00:00,19.2,66,2.1,11.1,"Rain"
2023-01-02 12:00:00,23.5,42,6.6,13,"Rain"
2023-01-02 13:00:00,11.2,67,5.3,15.3,"Thunderstorm"
2023-01-02 14:00:00,20.2,94,7,0.5,"Sunny"
2023-01-02 15:00:00,24.4,45,2.7,0.7,"Rain"
2023-01-02 16:00:00,18.7,55,4.2,0,"Cloudy"
2023-01-02 17:00:00,18,43,4,4.3,"Sunny"
2023-01-02 18:00:00,26.5,63,2.9,9.6,"Rain"
2023-01-02 19:00:00,20.7,32,3.7,10.4,"Cloudy"
2023-01-02 20:00:00,22.7,80,5.9,8,"Fog"
2023-01-02 21:00:00,16,82,2.8,21.4,"Fog"
2023-01-02 22:00:00,21.8,88,7.1,15.1,"Thunderstorm"
2023-01-02 23:00:00,31.9,79,4.2,1.3,"Rain"
2023-01-03,35.7,74,6.9,3.9,"Rain"
2023-01-03 01:00:00,6.6,79,5.6,1.9,"Windy"
2023-01-03 02:00:00,33.7,86,5.2,0,"Cloudy"
2023-01-03 03:00:00,12.2,36,4.3,0.1,"Cloudy"
2023-01-03 04:00:00,5.3,80,5.1,8.6,"Cloudy"
2023-01-03 05:00:00,22.4,34,5.4,1.6,"Fog"
2023-01-03 06:00:00,38.3,54,3.1,7.3,"Thunderstorm"
2023-01-03 07:00:00,15.3,31,4.3,8.8,"Windy"
2023-01-03 08:00:00,22.7,72,7.3,0.1,"Fog"
2023-01-03 09:00:00,20.8,38,6.5,0.9,"Cloudy"
2023-01-03 10:00:00,8.6,91,8,7.2,"Fog"
2023-01-03 11:00:00,6.8,83,5.1,4.4,"Windy"
2023-01-03 12:00:00,16.3,90,2.4,5.8,"Rain"
2023-01-03 13:00:00,35.4,51,5.9,0.1,"Windy"
2023-01-03 14:00:00,24,30,3.8,6.2,"Rain"
2023-01-03 15:00:00,35.4,31,7.5,9.5,"Thunderstorm"
2023-01-03 16:00:00,29.6,52,4.7,2.3,"Thunderstorm"
2023-01-03 17:00:00,37.5,47,2.8,1.9,"Thunderstorm"
2023-01-03 18:00:00,30,52,8.7,1.7,"Windy"
2023-01-03 19:00:00,34.4,63,4.2,3.5,"Rain"
2023-01-03 20:00:00,9.4,34,4,0.8,"Rain"
2023-01-03 21:00:00,9.5,89,3.1,1.6,"Cloudy"
2023-01-03 22:00:00,16.1,74,0.7,8.9,"Fog"
2023-01-03 23:00:00,12.9,69,5.5,1.7,"Fog"
2023-01-04,18.2,40,3.2,5.4,"Thunderstorm"
2023-01-04 01:00:00,15.8,78,5.9,8.9,"Cloudy"
2023-01-04 02:00:00,19.9,64,4,1.9,"Windy"
2023-01-04 03:00:00,30.2,89,3.4,1.2,"Thunderstorm"
2023-01-04 04:00:00,36.4,59,5.1,16.9,"Rain"
2023-01-04 05:00:00,18.3,48,5.7,5.9,"Windy"
2023-01-04 06:00:00,34.7,98,9.2,0.9,"Rain"
2023-01-04 07:00:00,28,58,3,2.2,"Thunderstorm"
2023-01-04 08:00:00,18.9,41,2.2,11.7,"Fog"
2023-01-04 09:00:00,5,82,7.8,19,"Fog"
2023-01-04 10:00:00,24.6,75,4.5,3.8,"Thunderstorm"
2023-01-04 11:00:00,24.9,96,3.5,1.6,"Thunderstorm"
2023-01-04 12:00:00,-6.1,48,5.7,3.2,"Cloudy"
2023-01-04 13:00:00,13.6,68,6.7,18,"Thunderstorm"
2023-01-04 14:00:00,19.9,42,0,1.6,"Cloudy"
2023-01-04 15:00:00,18.2,64,0.5,5.9,"Thunderstorm"
2023-01-04 16:00:00,12.2,89,5.9,9,"Cloudy"
2023-01-04 17:00:00,7.3,78,5.2,0.5,"Rain"
2023-01-04 18:00:00,19.4,59,2.9,0.4,"Fog"
2023-01-04 19:00:00,17.3,47,5.1,4.2,"Windy"
2023-01-04 20:00:00,10.9,46,4.3,1.4,"Sunny"
2023-01-04 21:00:00,14.8,44,1.9,2.9,"Sunny"
2023-01-04 22:00:00,32.6,44,2.3,13.3,"Sunny"
2023-01-04 23:00:00,17,48,4.6,0,"Windy"
2023-01-05,31.6,56,3.2,8.3,"Fog"
2023-01-05 01:00:00,14.9,48,3.8,10.8,"Sunny"
2023-01-05 02:00:00,27.3,97,1.9,1.2,"Sunny"
2023-01-05 03:00:00,30.3,42,7.5,2.3,"Rain"
2023-01-05 04:00:00,7.9,47,3.3,5.7,"Sunny"
2023-01-05 05:00:00,21,92,4,10.6,"Cloudy"
2023-01-05 06:00:00,13.6,37,3.9,3.3,"Rain"
2023-01-05 07:00:00,34.3,69,3.2,12.7,"Windy"
2023-01-05 08:00:00,19.6,72,9.1,2.4,"Sunny"
2023-01-05 09:00:00,29.6,53,4.7,3.6,"Sunny"
2023-01-05 10:00:00,17.1,45,7.1,0.8,"Thunderstorm"
2023-01-05 11:00:00,24.9,69,5.6,2,"Sunny"
2023-01-05 12:00:00,26.7,75,2.2,1.6,"Sunny"
2023-01-05 13:00:00,20,64,4.6,3.4,"Sunny"
2023-01-05 14:00:00,20.6,49,6.1,3.6,"Cloudy"
2023-01-05 15:00:00,24.3,44,8,0.2,"Cloudy"
2023-01-05 16:00:00,17.5,33,4.3,4.6,"Windy"
2023-01-05 17:00:00,12.9,84,7.5,0.3,"Windy"
2023-01-05 18:00:00,32.9,87,7.1,3.2,"Rain"
2023-01-05 19:00:00,30.4,100,4.3,0.3,"Fog"
2023-01-05 20:00:00,26,88,2.9,2.6,"Cloudy"
2023-01-05 21:00:00,29.3,46,7.5,2.8,"Sunny"
2023-01-05 22:00:00,18.6,84,4.2,4.5,"Fog"
2023-01-05 23:00:00,18,76,2.2,15.8,"Cloudy"
2023-01-06,17.3,31,3.4,0.9,"Thunderstorm"
2023-01-06 01:00:00,16.2,68,6.2,6.5,"Cloudy"
2023-01-06 02:00:00,16.7,94,5.5,2.4,"Windy"
2023-01-06 03:00:00,21.4,50,2.7,21,"Rain"
2023-01-06 04:00:00,28.8,81,6.9,14.1,"Cloudy"
2023-01-06 05:00:00,7.6,84,4.2,7.2,"Rain"
2023-01-06 06:00:00,26.9,67,3.7,1.9,"Rain"
2023-01-06 07:00:00,31.6,98,3.1,5.2,"Thunderstorm"
2023-01-06 08:00:00,14.8,66,4,3.5,"Thunderstorm"
2023-01-06 09:00:00,26,42,5.5,3.6,"Sunny"
2023-01-06 10:00:00,0.5,31,3.9,5.8,"Cloudy"
2023-01-06 11:00:00,32.8,77,1.9,0.7,"Cloudy"
2023-01-06 12:00:00,17.3,96,2.7,7.5,"Thunderstorm"
2023-01-06 13:00:00,13.8,85,5.3,9.3,"Fog"
2023-01-06 14:00:00,35.6,35,5.6,1.1,"Rain"
2023-01-06 15:00:00,37.7,92,1,4.1,"Fog"
2023-01-06 16:00:00,32.2,67,4.6,0.3,"Fog"
2023-01-06 17:00:00,25.7,91,4.1,5.4,"Thunderstorm"
2023-01-06 18:00:00,13.5,92,5.2,10.5,"Cloudy"
2023-01-06 19:00:00,13.6,95,4.4,22.1,"Thunderstorm"
2023-01-06 20:00:00,15.1,95,4.4,7.5,"Thunderstorm"
2023-01-06 21:00:00,30.7,75,5.6,1.5,"Thunderstorm"
2023-01-06 22:00:00,12.8,68,4.2,0.2,"Fog"
2023-01-06 23:00:00,25.7,35,3.8,4.3,"Cloudy"
2023-01-07,40.3,68,5.6,4.5,"Sunny"
2023-01-07 01:00:00,26.8,39,3.8,7.5,"Cloudy"
2023-01-07 02:00:00,21.2,35,6.9,17.1,"Rain"
2023-01-07 03:00:00,19.5,77,4.5,0.8,"Sunny"
2023-01-07 04:00:00,27,83,5.9,4.1,"Rain"
2023-01-07 05:00:00,13.5,55,3.8,13.5,"Fog"
2023-01-07 06:00:00,13.9,38,9,0.2,"Fog"
2023-01-07 07:00:00,10.6,42,6.1,11.9,"Thunderstorm"
2023-01-07 08:00:00,32.3,59,2.1,3.6,"Rain"
2023-01-07 09:00:00,11.4,78,5.3,0.6,"Cloudy"
2023-01-07 10:00:00,18.6,67,5.9,2,"Windy"
2023-01-07 11:00:00,25.2,91,8.7,2.1,"Rain"
2023-01-07 12:00:00,28.4,88,5.1,6.7,"Cloudy"
2023-01-07 13:00:00,25.5,47,8.2,8.6,"Cloudy"
2023-01-07 14:00:00,23.1,77,2.7,4.6,"Sunny"
2023-01-07 15:00:00,6.1,48,9.9,5.6,"Fog"
2023-01-07 16:00:00,19.3,57,3.5,3.4,"Fog"
2023-01-07 17:00:00,19.6,98,2.6,4.6,"Cloudy"
2023-01-07 18:00:00,29.9,56,7,1,"Rain"
2023-01-07 19:00:00,16,66,5.4,5.5,"Cloudy"
2023-01-07 20:00:00,22.1,39,6.1,14.3,"Cloudy"
2023-01-07 21:00:00,29.7,84,8,0.9,"Fog"
2023-01-07 22:00:00,17.9,35,1.7,7.5,"Windy"
2023-01-07 23:00:00,11.5,65,5.2,9.2,"Rain"
2023-01-08,2.7,39,5.9,0.5,"Windy"
2023-01-08 01:00:00,13.6,72,7,11.7,"Fog"
2023-01-08 02:00:00,23.5,49,9.2,4.9,"Rain"
2023-01-08 03:00:00,25.2,52,3.6,11.2,"Sunny"
2023-01-08 04:00:00,21.1,62,5.9,0.5,"Cloudy"
2023-01-08 05:00:00,29.9,50,2.8,0.6,"Thunderstorm"
2023-01-08 06:00:00,28.2,71,4.7,0.5,"Fog"
2023-01-08 07:00:00,4.8,46,7.8,0.9,"Rain"
2023-01-08 08:00:00,18.1,63,7.3,2.1,"Fog"
2023-01-08 09:00:00,7,63,5.2,2.4,"Rain"
2023-01-08 10:00:00,30.6,41,8.4,14.9,"Fog"
2023-01-08 11:00:00,-1.2,75,5.4,4.1,"Thunderstorm"
2023-01-08 12:00:00,17.6,63,3.5,2.6,"Windy"
2023-01-08 13:00:00,26.6,90,4.9,0.5,"Cloudy"
2023-01-08 14:00:00,12.4,95,6.8,1,"Thunderstorm"
2023-01-08 15:00:00,22,72,5.4,4,"Sunny"
2023-01-08 16:00:00,0.5,99,7.2,10.7,"Cloudy"
2023-01-08 17:00:00,25.2,43,3.6,2.6,"Rain"
2023-01-08 18:00:00,24.9,89,9.1,0.7,"Fog"
2023-01-08 19:00:00,10.3,82,6.7,1.1,"Fog"
2023-01-08 20:00:00,32,52,2.9,5.1,"Thunderstorm"
2023-01-08 21:00:00,18.3,71,4.1,5,"Rain"
2023-01-08 22:00:00,29.2,40,8.1,3,"Thunderstorm"
2023-01-08 23:00:00,24.3,61,1.7,4.8,"Rain"
2023-01-09,30.8,74,2.8,1.4,"Cloudy"
2023-01-09 01:00:00,22,78,2.8,3.1,"Windy"
2023-01-09 02:00:00,24.3,56,5.7,0.3,"Sunny"
2023-01-09 03:00:00,20,68,4.1,0.5,"Cloudy"
2023-01-09 04:00:00,10.4,46,5.4,1.3,"Thunderstorm"
2023-01-09 05:00:00,19.5,90,1.9,5,"Cloudy"
2023-01-09 06:00:00,8.1,62,5.4,0.7,"Fog"
2023-01-09 07:00:00,26,66,1.9,16.8,"Cloudy"
2023-01-09 08:00:00,28,78,4.6,2.3,"Fog"
2023-01-09 09:00:00,37.9,37,0.8,1.7,"Rain"
2023-01-09 10:00:00,15.3,88,5.1,6.7,"Cloudy"
2023-01-09 11:00:00,19.9,99,4.1,4.3,"Cloudy"
2023-01-09 12:00:00,8.7,60,2.8,1,"Rain"
2023-01-09 13:00:00,23.6,76,5.9,1.5,"Cloudy"
2023-01-09 14:00:00,19.4,75,6.7,10.4,"Cloudy"
2023-01-09 15:00:00,23.1,38,6.7,0.6,"Cloudy"
2023-01-09 16:00:00,47.9,60,3.3,6.7,"Rain"
2023-01-09 17:00:00,30.8,38,4.2,1.1,"Thunderstorm"
2023-01-09 18:00:00,13.4,94,4.5,0.1,"Windy"
2023-01-09 19:00:00,19,46,7,0.3,"Rain"
2023-01-09 20:00:00,25,54,4.3,21.9,"Fog"
2023-01-09 21:00:00,21.8,48,8.5,5.9,"Cloudy"
2023-01-09 22:00:00,31,73,5.3,1.1,"Windy"
2023-01-09 23:00:00,14.5,64,7,0.2,"Fog"
2023-01-10,11.3,42,4.6,8.4,"Cloudy"
2023-01-10 01:00:00,23.5,92,6.5,9.1,"Windy"
2023-01-10 02:00:00,25.3,46,5.3,8,"Cloudy"
2023-01-10 03:00:00,9.5,32,4.5,0.9,"Fog"
2023-01-10 04:00:00,45.7,92,2.8,2.4,"Sunny"
2023-01-10 05:00:00,15.8,94,4,0.3,"Fog"
2023-01-10 06:00:00,34.1,98,4,18.6,"Windy"
2023-01-10 07:00:00,24.8,60,5.2,0.9,"Sunny"
2023-01-10 08:00:00,20,98,0.2,4.5,"Sunny"
2023-01-10 09:00:00,32.2,96,7.8,12.8,"Windy"
2023-01-10 10:00:00,51.6,50,4.8,3.9,"Rain"
2023-01-10 11:00:00,23.5,64,5.6,2.7,"Cloudy"
2023-01-10 12:00:00,28.1,45,2.4,0.8,"Windy"
2023-01-10 13:00:00,12,48,7.3,3.5,"Cloudy"
2023-01-10 14:00:00,27.1,93,6.5,2,"Windy"
2023-01-10 15:00:00,18.1,85,6.8,4.1,"Fog"
2023-01-10 16:00:00,40.2,56,4.1,6.2,"Windy"
2023-01-10 17:00:00,2,71,6.8,1.9,"Rain"
2023-01-10 18:00:00,-3.3,33,4.6,21.1,"Cloudy"
2023-01-10 19:00:00,28.2,70,6.9,4.9,"Sunny"
2023-01-10 20:00:00,18,77,3,14.6,"Thunderstorm"
2023-01-10 21:00:00,24.7,53,9.5,4.4,"Thunderstorm"
2023-01-10 22:00:00,34.5,86,4.6,2,"Windy"
2023-01-10 23:00:00,27.1,36,4.3,2.4,"Fog"
2023-01-11,15.4,80,3.8,2.5,"Windy"
2023-01-11 01:00:00,6.8,94,2.2,2,"Rain"
2023-01-11 02:00:00,35.1,95,4.1,13.2,"Cloudy"
2023-01-11 03:00:00,0.8,87,8.4,1.8,"Thunderstorm"
2023-01-11 04:00:00,26.9,85,5.6,1.6,"Windy"
2023-01-11 05:00:00,26.2,99,5.6,0.6,"Rain"
2023-01-11 06:00:00,7.9,69,4.3,6.7,"Cloudy"
2023-01-11 07:00:00,12.5,92,4.2,14.8,"Cloudy"
2023-01-11 08:00:00,13,92,5.4,1.5,"Rain"
2023-01-11 09:00:00,14.8,70,6.4,8.7,"Cloudy"
2023-01-11 10:00:00,29.6,33,1.5,1.5,"Cloudy"
2023-01-11 11:00:00,28.5,80,6.1,8.8,"Sunny"
2023-01-11 12:00:00,23.5,88,4.8,0.3,"Thunderstorm"
2023-01-11 13:00:00,17.9,43,6.3,18.5,"Windy"
2023-01-11 14:00:00,34.3,52,5.6,1.6,"Sunny"
2023-01-11 15:00:00,37.5,57,5.8,7,"Cloudy"
2023-01-11 16:00:00,20.4,89,6.8,4.8,"Thunderstorm"
2023-01-11 17:00:00,29.6,93,5,7.6,"Thunderstorm"
2023-01-11 18:00:00,33.4,55,6.4,2.8,"Sunny"
2023-01-11 19:00:00,10,43,5.4,3.9,"Cloudy"
2023-01-11 20:00:00,32.8,61,6.4,0.7,"Cloudy"
2023-01-11 21:00:00,30.2,61,8.7,1.5,"Windy"
2023-01-11 22:00:00,26.3,63,4.4,1.6,"Fog"
2023-01-11 23:00:00,21.5,88,5.7,7.9,"Thunderstorm"
2023-01-12,30.1,63,9,0.9,"Sunny"
2023-01-12 01:00:00,22.8,75,3.6,13.1,"Thunderstorm"
2023-01-12 02:00:00,8.3,52,3.4,0.4,"Thunderstorm"
