Datetime,Temperature,Humidity,WindSpeed,Rain,Weather
2023-04-02T02:00:00Z,30.3,39,8.2,1.5,Rain
2023-04-02T03:00:00Z,29.5,49,4.6,2.4,Thunderstorm
2023-04-02T04:00:00Z,28.1,46,0.3,0.5,Sunny
2023-04-02T05:00:00Z,12.8,59,3.2,13.3,Windy
2023-04-02T06:00:00Z,33.8,82,5.5,7,Windy
2023-04-02T07:00:00Z,16.4,96,4.3,7.5,Cloudy
2023-04-02T08:00:00Z,18.9,92,4.6,2.3,Thunderstorm
2023-04-02T09:00:00Z,26.2,60,4.2,1.4,Sunny
2023-04-02T10:00:00Z,29.4,82,4.3,2.2,Rain
2023-04-02T11:00:00Z,19.2,52,6.6,11.2,Rain
2023-04-02T12:00:00Z,17,74,6.9,16.2,Sunny
2023-04-02T13:00:00Z,7.4,99,4.4,0.9,Sunny
2023-04-02T14:00:00Z,26.7,94,5.8,11.5,Rain
2023-04-02T15:00:00Z,33.4,86,7.6,0.2,Thunderstorm
2023-04-02T16:00:00Z,23.4,51,6.7,2.7,Thunderstorm
2023-04-02T17:00:00Z,24.6,45,5.1,8.4,Windy
2023-04-02T18:00:00Z,19.4,34,4.1,3.8,Windy
2023-04-02T19:00:00Z,17,61,3,5.9,Rain
2023-04-02T20:00:00Z,40.8,92,5.2,4.2,Fog
2023-04-02T21:00:00Z,18,82,6.6,2.1,Fog
2023-04-02T22:00:00Z,2.6,62,5.3,7.3,Thunderstorm
2023-04-02T23:00:00Z,13,98,3,2.7,Fog
2023-04-03T00:00:00Z,15.9,66,3.6,1.1,Windy
2023-04-03T01:00:00Z,18.1,34,6.3,1,Thunderstorm
2023-04-03T02:00:00Z,27.4,30,8.9,1.4,Fog
2023-04-03T03:00:00Z,15.2,93,4,7.1,Rain
2023-04-03T04:00:00Z,18.5,72,3.4,0.8,Thunderstorm
2023-04-03T05:00:00Z,28.1,39,5.5,1.6,Rain
2023-04-03T06:00:00Z,22.5,41,7.1,7.8,Cloudy
2023-04-03T07:00:00Z,27.1,56,6.1,0.3,Cloudy
2023-04-03T08:00:00Z,24.7,58,1.9,10.7,Windy
2023-04-03T09:00:00Z,28,93,5.4,1.3,Thunderstorm
2023-04-03T10:00:00Z,11.3,98,7.3,4.9,Windy
2023-04-03T11:00:00Z,10.7,57,5.2,4.3,Windy
2023-04-03T12:00:00Z,13.7,67,3.9,0.9,Thunderstorm
2023-04-03T13:00:00Z,28.4,31,3,6.9,Fog
2023-04-03T14:00:00Z,-10.5,100,8.2,13.5,Rain
2023-04-03T15:00:00Z,26.3,86,8.3,7,Thunderstorm
2023-04-03T16:00:00Z,30.3,58,5,3.7,Cloudy
2023-04-03T17:00:00Z,16.7,81,5.8,5.1,Fog
2023-04-03T18:00:00Z,35.3,57,4.4,11,Sunny
2023-04-03T19:00:00Z,20.6,41,3.4,13.1,Rain
2023-04-03T20:00:00Z,23.2,62,3.1,5.9,Windy
2023-04-03T21:00:00Z,26,51,4.8,0.2,Thunderstorm
2023-04-03T22:00:00Z,11.4,45,4.4,9.4,Cloudy
2023-04-03T23:00:00Z,14,95,5.9,0.6,Thunderstorm
2023-04-04T00:00:00Z,1.9,90,4.3,2.1,Sunny
2023-04-04T01:00:00Z,-2.2,49,9.4,7.3,Sunny
2023-04-04T02:00:00Z,26.4,85,5.1,9.8,Fog
2023-04-04T03:00:00Z,14.1,64,2.1,1,Sunny
2023-04-04T04:00:00Z,11.4,41,2.7,7.4,Thunderstorm
2023-04-04T05:00:00Z,18.2,90,6.5,5.9,Rain
2023-04-04T06:00:00Z,9.3,36,3.6,4.9,Windy
2023-04-04T07:00:00Z,20.1,73,7.5,0.2,Rain
2023-04-04T08:00:00Z,3,73,3.8,0.7,Cloudy
2023-04-04T09:00:00Z,12.3,92,7.1,1.4,Cloudy
2023-04-04T10:00:00Z,19.5,79,1.7,8.9,Sunny
2023-04-04T11:00:00Z,22.4,61,6.2,0.8,Rain
2023-04-04T12:00:00Z,12.6,98,0.2,0.6,Cloudy
2023-04-04T13:00:00Z,31.8,40,2.8,0.2,Sunny
2023-04-04T14:00:00Z,32.1,92,4.1,7.7,Rain
2023-04-04T15:00:00Z,33.7,66,4.4,4.9,Cloudy
2023-04-04T16:00:00Z,16.4,84,5.7,4.8,Fog
2023-04-04T17:00:00Z,20.8,67,2.8,3.6,Windy
2023-04-04T18:00:00Z,33.2,56,5.6,3.7,Windy
2023-04-04T19:00:00Z,13.4,45,5.1,1.3,Windy
2023-04-04T20:00:00Z,36.5,90,7.4,10.4,Thunderstorm
2023-04-04T21:00:00Z,19.4,64,7.4,7.7,Thunderstorm
2023-04-04T22:00:00Z,17.5,47,2.7,0,Thunderstorm
2023-04-04T23:00:00Z,16.6,62,7,3.6,Sunny
2023-04-05T00:00:00Z,32,47,5,3.8,Rain
2023-04-05T01:00:00Z,14.1,87,3.8,9.1,Fog
2023-04-05T02:00:00Z,31.1,52,2.6,10.1,Fog
2023-04-05T03:00:00Z,24.5,79,2.9,4.1,Cloudy
2023-04-05T04:00:00Z,35.5,98,2,4,Cloudy
2023-04-05T05:00:00Z,24.6,62,3.1,4.5,Sunny
2023-04-05T06:00:00Z,13.1,48,4.3,8,Cloudy
2023-04-05T07:00:00Z,25.3,85,7.2,0.8,Windy
2023-04-05T08:00:00Z,24.5,57,6.4,2.8,Thunderstorm
2023-04-05T09:00:00Z,16.9,88,5.8,0.6,Cloudy
2023-04-05T10:00:00Z,30,52,3.3,4.7,Windy
2023-04-05T11:00:00Z,11.1,79,5.2,2.6,Fog
2023-04-05T12:00:00Z,10.7,41,5.9,0.2,Rain
2023-04-05T13:00:00Z,22.6,45,2.6,7.6,Sunny
2023-04-05T14:00:00Z,19.3,61,7.6,14.6,Sunny
2023-04-05T15:00:00Z,29.9,62,4.3,5.6,Rain
2023-04-05T16:00:00Z,24.9,38,2.4,4.5,Thunderstorm
2023-04-05T17:00:00Z,16.8,83,5.6,5.9,Thunderstorm
2023-04-05T18:00:00Z,31.7,52,4.1,1.6,Fog
2023-04-05T19:00:00Z,21.1,33,4.4,5.8,Windy
2023-04-05T20:00:00Z,20.7,75,4.6,2.8,Fog
2023-04-05T21:00:00Z,28,49,2.9,1.1,Windy
2023-04-05T22:00:00Z,15.8,59,4.9,0.5,Rain
2023-04-05T23:00:00Z,19.1,59,4.5,5,Rain
2023-04-06T00:00:00Z,27.8,90,9.6,1.4,Sunny
2023-04-06T01:00:00Z,12.3,40,3.8,1.6,Thunderstorm
2023-04-06T02:00:00Z,15.1,84,6.7,7.8,Cloudy
2023-04-06T03:00:00Z,15.1,51,7.7,10.1,Cloudy
2023-04-06T04:00:00Z,17.3,70,6.9,0.2,Cloudy
2023-04-06T05:00:00Z,27.7,48,6.9,4.9,Cloudy
2023-04-06T06:00:00Z,17.4,36,0.9,0.3,Rain
2023-04-06T07:00:00Z,27,34,6.2,8.6,Cloudy
2023-04-06T08:00:00Z,8,33,6.5,2.1,Rain
2023-04-06T09:00:00Z,30.9,31,6.1,9.1,Sunny
2023-04-06T10:00:00Z,4,55,4.8,2.3,Fog
2023-04-06T11:00:00Z,14.9,40,7.2,5.7,Thunderstorm
2023-04-06T12:00:00Z,38,31,4.7,0.1,Windy
2023-04-06T13:00:00Z,17.8,53,7.6,7.3,Cloudy
2023-04-06T14:00:00Z,20.5,94,4,7.5,Cloudy
2023-04-06T15:00:00Z,30.4,45,5.5,3.9,Sunny
2023-04-06T16:00:00Z,16.9,61,5.5,0.2,Thunderstorm
2023-04-06T17:00:00Z,23.9,72,8,1,Windy
2023-04-06T18:00:00Z,37.7,55,4.4,1.4,Windy
2023-04-06T19:00:00Z,2.7,40,6.9,4.1,Sunny
2023-04-06T20:00:00Z,29.1,62,6.3,8.8,Cloudy
2023-04-06T21:00:00Z,32,85,3.4,1.3,Cloudy
2023-04-06T22:00:00Z,15.5,73,6.4,5.4,Windy
2023-04-06T23:00:00Z,24.2,35,6.4,2.1,Sunny
2023-04-07T00:00:00Z,17.4,51,3.2,2.4,Thunderstorm
2023-04-07T01:00:00Z,18.2,68,6.4,8.9,Cloudy
2023-04-07T02:00:00Z,14.3,41,3.3,7.9,Thunderstorm
2023-04-07T03:00:00Z,17.7,44,1.2,4.9,Rain
2023-04-07T04:00:00Z,17.2,89,5.6,2.1,Thunderstorm
2023-04-07T05:00:00Z,12.5,74,5.4,9.4,Rain
2023-04-07T06:00:00Z,22.1,56,9.5,0.7,Cloudy
2023-04-07T07:00:00Z,25.6,66,5.9,0.6,Rain
2023-04-07T08:00:00Z,32.9,68,8.7,12.8,Fog
2023-04-07T09:00:00Z,22.7,75,3.9,3.8,Windy
2023-04-07T10:00:00Z,24.5,77,7,0.4,Windy
2023-04-07T11:00:00Z,18,91,4,1,Cloudy
2023-04-07T12:00:00Z,11.3,91,1.7,8.8,Fog
2023-04-07T13:00:00Z,10,60,8.4,1.7,Fog
2023-04-07T14:00:00Z,25.1,67,2.8,1.8,Fog
2023-04-07T15:00:00Z,-0.6,40,3.1,1.1,Cloudy
2023-04-07T16:00:00Z,5.3,69,6.6,11.5,Fog
2023-04-07T17:00:00Z,38.6,46,4,2.8,Cloudy
2023-04-07T18:00:00Z,30.5,99,6.2,15,Windy
2023-04-07T19:00:00Z,4.3,61,6,6.8,Thunderstorm
2023-04-07T20:00:00Z,26.2,60,7.1,5.9,Windy
2023-04-07T21:00:00Z,18.1,40,4.4,6.1,Fog
2023-04-07T22:00:00Z,18.7,43,4.5,0.7,Sunny
2023-04-07T23:00:00Z,8.8,56,8.2,2.5,Cloudy
2023-04-08T00:00:00Z,29.9,38,6.5,1.4,Fog
2023-04-08T01:00:00Z,31.5,70,5.6,10.3,Fog
2023-04-08T02:00:00Z,26,72,4.9,14.3,Sunny
2023-04-08T03:00:00Z,25.7,66,0.9,7.6,Thunderstorm
2023-04-08T04:00:00Z,26.6,88,6.5,5,Windy
2023-04-08T05:00:00Z,29.1,66,6,6,Thunderstorm
2023-04-08T06:00:00Z,34.3,36,8.3,16.1,Fog
2023-04-08T07:00:00Z,15.7,55,5.4,0,Windy
2023-04-08T08:00:00Z,36,58,6.3,1,Sunny
2023-04-08T09:00:00Z,19.7,38,9.1,8.4,Sunny
2023-04-08T10:00:00Z,20.5,43,8.9,0.2,Fog
2023-04-08T11:00:00Z,19.5,75,1.8,5.5,Windy
2023-04-08T12:00:00Z,30.4,70,5.6,12.3,Rain
2023-04-08T13:00:00Z,20.2,67,9.5,1.2,Fog
2023-04-08T14:00:00Z,6,55,6.5,2.1,Cloudy
2023-04-08T15:00:00Z,11.6,65,4.5,7.8,Thunderstorm
2023-04-08T16:00:00Z,22.5,60,1.5,2.2,Sunny
2023-04-08T17:00:00Z,20.4,98,8.8,21.6,Thunderstorm
2023-04-08T18:00:00Z,34.7,35,5.3,9.4,Sunny
2023-04-08T19:00:00Z,13.1,80,9.1,5.5,Rain
2023-04-08T20:00:00Z,34.1,76,3.3,0,Rain
2023-04-08T21:00:00Z,16.5,79,7.7,0.6,Cloudy
2023-04-08T22:00:00Z,45.8,85,5.9,10.6,Cloudy
2023-04-08T23:00:00Z,15.9,43,2.4,2.1,Fog
2023-04-09T00:00:00Z,4.8,49,7.3,0.6,Cloudy
2023-04-09T01:00:00Z,50.5,93,4.1,35.3,Thunderstorm
2023-04-09T02:00:00Z,20.4,54,6,0.9,Rain
2023-04-09T03:00:00Z,26.9,72,3.8,5.7,Windy
2023-04-09T04:00:00Z,14,60,3.7,0.9,Rain
2023-04-09T05:00:00Z,30.8,58,4.7,8,Fog
2023-04-09T06:00:00Z,29.8,43,5.3,7.1,Sunny
2023-04-09T07:00:00Z,32.6,89,5.9,1.7,Windy
2023-04-09T08:00:00Z,8.4,34,5,7.4,Windy
2023-04-09T09:00:00Z,19.3,97,4.6,10.3,Rain
2023-04-09T10:00:00Z,5.9,77,5.6,4.1,Windy
2023-04-09T11:00:00Z,29.3,89,6.1,0.6,Rain
2023-04-09T12:00:00Z,7.9,69,3.1,1.2,Windy
2023-04-09T13:00:00Z,8.2,96,4.3,16.9,Cloudy
2023-04-09T14:00:00Z,40,89,8,1.3,Rain
2023-04-09T15:00:00Z,11,38,5.6,3.2,Thunderstorm
2023-04-09T16:00:00Z,40.7,62,5.3,7.1,Thunderstorm
2023-04-09T17:00:00Z,8,95,1.9,4.1,Thunderstorm
2023-04-09T18:00:00Z,7.2,33,4.4,0.3,Thunderstorm
2023-04-09T19:00:00Z,32.9,72,4.2,0.5,Windy
2023-04-09T20:00:00Z,25.2,93,3.1,5.5,Windy
2023-04-09T21:00:00Z,20.6,52,5,5.7,Rain
2023-04-09T22:00:00Z,28.6,87,3.3,5.9,Windy
2023-04-09T23:00:00Z,28.6,86,7.6,5.1,Cloudy
2023-04-10T00:00:00Z,11.5,73,5.3,0.3,Windy
2023-04-10T01:00:00Z,26.9,90,6.8,0.4,Sunny
2023-04-10T02:00:00Z,7,48,4.4,2.5,Sunny
2023-04-10T03:00:00Z,35.8,96,5.3,2.4,Windy
2023-04-10T04:00:00Z,4.5,79,6.4,3.6,Fog
2023-04-10T05:00:00Z,31.4,58,5.2,2.7,Rain
2023-04-10T06:00:00Z,30.8,40,4.1,1.5,Rain
2023-04-10T07:00:00Z,10.4,33,3.9,1,Rain
2023-04-10T08:00:00Z,27.3,31,2.5,0,Thunderstorm
2023-04-10T09:00:00Z,32.2,62,5.5,9.6,Rain
2023-04-10T10:00:00Z,32.9,32,5.2,0.7,Windy
2023-04-10T11:00:00Z,14.7,81,4.1,9.7,Thunderstorm
2023-04-10T12:00:00Z,16.4,37,8,2.3,Rain
2023-04-10T13:00:00Z,16.7,50,5.1,2.2,Thunderstorm
2023-04-10T14:00:00Z,18.3,43,5.2,14.7,Sunny
2023-04-10T15:00:00Z,23.1,98,2.9,1.5,Cloudy
2023-04-10T16:00:00Z,19.4,30,5.4,0.2,Fog
2023-04-10T17:00:00Z,6.9,45,2.8,1.5,Rain
2023-04-10T18:00:00Z,14.4,58,6.7,1.5,Sunny
2023-04-10T19:00:00Z,31.8,99,3.1,1.5,Rain
2023-04-10T20:00:00Z,18.9,37,5.5,8.5,Sunny
2023-04-10T21:00:00Z,19.1,79,6.8,3.6,Cloudy
2023-04-10T22:00:00Z,16.7,34,4,2.5,Windy
2023-04-10T23:00:00Z,31.2,80,7.9,0.5,Rain
2023-04-11T00:00:00Z,28.2,53,3,1.8,Sunny
2023-04-11T01:00:00Z,28.1,97,3.2,2.8,Cloudy
2023-04-11T02:00:00Z,-6.5,93,3.3,11.3,Rain
2023-04-11T03:00:00Z,28,69,6,1.5,Windy
2023-04-11T04:00:00Z,26.9,66,3.9,7.3,Windy
2023-04-11T05:00:00Z,11.6,77,3.8,1.3,Fog
2023-04-11T06:00:00Z,24.2,35,6.8,18.1,Rain
2023-04-11T07:00:00Z,14.6,99,2.5,0.6,Sunny
2023-04-11T08:00:00Z,47.3,45,8.3,0.1,Windy
2023-04-11T09:00:00Z,25.2,81,4.9,9,Rain
2023-04-11T10:00:00Z,16.4,30,1.1,4.8,Thunderstorm
2023-04-11T11:00:00Z,34.5,48,5.3,4.3,Sunny
2023-04-11T12:00:00Z,21.4,82,5.3,2.9,Sunny
2023-04-11T13:00:00Z,19,35,5.9,1.2,Fog
2023-04-11T14:00:00Z,17.9,39,6.6,13.7,Windy
2023-04-11T15:00:00Z,16.2,52,5.1,2.3,Cloudy
2023-04-11T16:00:00Z,17,65,4.9,15.5,Rain
2023-04-11T17:00:00Z,17.9,31,5.8,4.2,Rain
2023-04-11T18:00:00Z,42.7,78,3.4,2.5,Cloudy
2023-04-11T19:00:00Z,16.3,60,5.6,2.8,Thunderstorm
2023-04-11T20:00:00Z,20.5,55,0.8,11.7,Windy
2023-04-11T21:00:00Z,-4.5,76,4.5,2.9,Cloudy
2023-04-11T22:00:00Z,19.6,75,5.6,2,Cloudy
2023-04-11T23:00:00Z,30.9,31,4.1,1.8,Fog
2023-04-12T00:00:00Z,45.4,47,2.3,2.2,Thunderstorm
2023-04-12T01:00:00Z,14,81,6,3.2,Sunny
2023-04-12T02:00:00Z,24.9,48,5.4,1.9,Fog
2023-04-12T03:00:00Z,24.7,66,1.6,1.9,Cloudy
2023-04-12T04:00:00Z,16.2,52,3.4,6.4,Fog
2023-04-12T05:00:00Z,34.9,87,5.1,1.3,Fog
2023-04-12T06:00:00Z,10.8,96,6.7,2.2,Sunny
2023-04-12T07:00:00Z,5.7,41,3.4,1.7,Sunny
2023-04-12T08:00:00Z,18.3,67,7.6,4.7,Sunny
2023-04-12T09:00:00Z,5.3,72,4.4,0.4,Fog
2023-04-12T10:00:00Z,21.7,82,7.6,3.1,Thunderstorm
2023-04-12T11:00:00Z,25.7,74,6.8,5.7,Cloudy
2023-04-12T12:00:00Z,17.8,55,2.8,1.9,Windy
2023-04-12T13:00:00Z,36,59,2.1,1.9,Fog
2023-04-12T14:00:00Z,27.3,54,7.4,20.1,Windy
2023-04-12T15:00:00Z,23,74,8.3,0.2,Windy
2023-04-12T16:00:00Z,40.6,58,2.5,1.4,Sunny
2023-04-12T17:00:00Z,40.5,93,7.2,3.7,Rain
2023-04-12T18:00:00Z,44.5,38,5.2,0.3,Windy
2023-04-12T19:00:00Z,3.7,55,6.5,0.1,Cloudy
2023-04-12T20:00:00Z,20.6,66,7.8,6.5,Fog
2023-04-12T21:00:00Z,31.1,84,5.3,2.9,Thunderstorm
2023-04-12T22:00:00Z,22,53,6.6,6.2,Rain
2023-04-12T23:00:00Z,20.7,92,5.4,2.1,Windy
2023-04-13T00:00:00Z,36.1,45,5.9,15.6,Cloudy
2023-04-13T01:00:00Z,27.4,57,6.6,0.3,Thunderstorm
2023-04-13T02:00:00Z,18.7,56,6.1,4.6,Rain
2023-04-13T03:00:00Z,25.8,55,2.3,6.6,Sunny
2023-04-13T04:00:00Z,27.7,40,4.5,4.5,Rain
2023-04-13T05:00:00Z,11,86,5.6,16.8,Rain
2023-04-13T06:00:00Z,2.7,44,5.1,7.5,Thunderstorm
2023-04-13T07:00:00Z,19.8,83,4.9,0.3,Cloudy
2023-04-13T08:00:00Z,27.1,53,3.3,5.2,Thunderstorm
2023-04-13T09:00:00Z,35,42,3.3,10.4,Cloudy
2023-04-13T10:00:00Z,18.9,38,6.9,0.9,Thunderstorm
2023-04-13T11:00:00Z,17.3,88,4.7,1.2,Cloudy
2023-04-13T12:00:00Z,5.1,81,7.9,1.8,Rain
2023-04-13T13:00:00Z,15.4,87,6.4,0,Cloudy
2023-04-13T14:00:00Z,29.6,83,6.8,16,Windy
2023-04-13T15:00:00Z,12.8,65,5.7,9.6,Rain
2023-04-13T16:00:00Z,17.5,74,5.1,1.5,Sunny
2023-04-13T17:00:00Z,22.4,83,1.3,7.6,Rain
2023-04-13T18:00:00Z,0,95,6.7,7.9,Windy
2023-04-13T19:00:00Z,12.8,91,7.4,5.5,Cloudy
2023-04-13T20:00:00Z,27.1,48,4.2,2.9,Windy
2023-04-13T21:00:00Z,22.2,71,4,5.3,Cloudy
2023-04-13T22:00:00Z,16.7,42,3.2,2.4,Thunderstorm
2023-04-13T23:00:00Z,22,32,6,2.4,Thunderstorm
2023-04-14T00:00:00Z,42.1,59,6.1,8.4,Sunny
2023-04-14T01:00:00Z,26.9,64,6,2.8,Rain
2023-04-14T02:00:00Z,39.4,97,7.5,5.1,Fog
2023-04-14T03:00:00Z,15,92,3.7,3.1,Thunderstorm
2023-04-14T04:00:00Z,24.3,86,3.3,1.7,Sunny
2023-04-14T05:00:00Z,12.6,63,5.6,3.2,Cloudy
2023-04-14T06:00:00Z,35.7,90,1.9,2.7,Rain
2023-04-14T07:00:00Z,16.8,31,2.3,5.9,Fog
2023-04-14T08:00:00Z,19.2,79,1.2,5.8,Rain
2023-04-14T09:00:00Z,15.3,63,6.4,2.3,Sunny
2023-04-14T10:00:00Z,24.4,68,7.8,5,Sunny
2023-04-14T11:00:00Z,23.4,73,3.3,2.8,Fog
2023-04-14T12:00:00Z,18.6,97,4.5,0.4,Windy
2023-04-14T13:00:00Z,31,98,1.6,3.4,Sunny
2023-04-14T14:00:00Z,20.9,67,3.9,1.7,Windy
2023-04-14T15:00:00Z,11.1,37,6.1,0.4,Cloudy
2023-04-14T16:00:00Z,15.8,32,4.5,10.9,Rain
2023-04-14T17:00:00Z,23.3,35,2.3,2.7,Fog
2023-04-14T18:00:00Z,16.3,68,3.1,6.9,Cloudy
2023-04-14T19:00:00Z,23.7,71,5,0.9,Thunderstorm
2023-04-14T20:00:00Z,20.6,100,7.3,1.9,Cloudy
2023-04-14T21:00:00Z,11.9,53,6,0.7,Cloudy
2023-04-14T22:00:00Z,12.4,96,6.8,8.5,Rain
2023-04-14T23:00:00Z,11.4,98,4.1,4.6,Rain
2023-04-15T00:00:00Z,27,67,5.8,0.2,Cloudy
2023-04-15T01:00:00Z,11.9,42,6.2,3.2,Thunderstorm
2023-04-15T02:00:00Z,29.5,35,5.9,1.5,Rain
2023-04-15T03:00:00Z,35.5,89,4,2.4,Fog
2023-04-15T04:00:00Z,28.4,61,4.3,6.1,Fog
2023-04-15T05:00:00Z,31.7,83,2.9,3,Cloudy
2023-04-15T06:00:00Z,37.8,47,5.6,1.8,Fog
2023-04-15T07:00:00Z,15.6,76,6.4,0.6,Fog
2023-04-15T08:00:00Z,17.3,43,7,0.3,Windy
2023-04-15T09:00:00Z,17.1,34,4.9,5.3,Cloudy
2023-04-15T10:00:00Z,22.3,31,4.1,0.1,Sunny
2023-04-15T11:00:00Z,31.3,90,7.1,3.7,Rain
2023-04-15T12:00:00Z,22.6,53,3.1,9.4,Rain
2023-04-15T13:00:00Z,25.9,31,5.3,11.2,Sunny
2023-04-15T14:00:00Z,21.4,58,3.9,0.4,Windy
2023-04-15T15:00:00Z,8.2,79,3.4,5.4,Fog
2023-04-15T16:00:00Z,14.3,95,3.7,5.2,Sunny
2023-04-15T17:00:00Z,5.2,45,9.3,2.4,Fog
2023-04-15T18:00:00Z,32.5,80,5.6,3.5,Sunny
2023-04-15T19:00:00Z,10.5,58,7.2,3.1,Thunderstorm
2023-04-15T20:00:00Z,13.8,76,7.7,0.8,Fog
2023-04-15T21:00:00Z,32.6,84,6.2,5.5,Thunderstorm
2023-04-15T22:00:00Z,18.4,75,4.7,2.3,Rain
2023-04-15T23:00:00Z,21.2,50,5.7,5.9,Cloudy
2023-04-16T00:00:00Z,17.6,71,6.2,0.6,Thunderstorm
2023-04-16T01:00:00Z,10.2,93,5.4,4.1,Rain
2023-04-16T02:00:00Z,17,50,5.1,0.8,Fog
2023-04-16T03:00:00Z,27.3,64,8.1,0.7,Fog
2023-04-16T04:00:00Z,27.9,69,2.6,3.9,Windy
2023-04-16T05:00:00Z,21.2,71,5.7,6,Sunny
2023-04-16T06:00:00Z,31.8,35,4.2,4.7,Thunderstorm
2023-04-16T07:00:00Z,14.7,54,7.2,6.2,Thunderstorm
2023-04-16T08:00:00Z,15.4,36,4.1,14.5,Windy
2023-04-16T09:00:00Z,23,48,3.7,5.6,Rain
2023-04-16T10:00:00Z,22,84,3.8,2.4,Fog
2023-04-16T11:00:00Z,11.4,88,7.6,1.3,Rain
2023-04-16T12:00:00Z,29.2,88,3.1,4.5,Cloudy
2023-04-16T13:00:00Z,7.3,97,3.6,11.7,Cloudy
2023-04-16T14:00:00Z,17.6,54,2.2,5.1,Cloudy
2023-04-16T15:00:00Z,9.2,88,5.4,5.2,Thunderstorm
2023-04-16T16:00:00Z,10.9,35,4.2,0.7,Fog
2023-04-16T17:00:00Z,-0.4,68,4.4,1.2,Cloudy
2023-04-16T18:00:00Z,25.7,49,2,8.3,Cloudy
2023-04-16T19:00:00Z,31.4,65,6.5,2.2,Thunderstorm
2023-04-16T20:00:00Z,25.6,40,4,4.1,Cloudy
2023-04-16T21:00:00Z,19.8,87,6.6,7.6,Cloudy
2023-04-16T22:00:00Z,31.3,57,1.2,2.7,Rain
2023-04-16T23:00:00Z,30.2,57,7.5,1,Fog
2023-04-17T00:00:00Z,13.9,85,6.5,1.8,Rain
2023-04-17T01:00:00Z,42.4,88,3.6,6.6,Cloudy
2023-04-17T02:00:00Z,30.1,55,5.6,2.8,Rain
2023-04-17T03:00:00Z,25.7,33,6.3,8.1,Thunderstorm
2023-04-17T04:00:00Z,21.1,59,1.5,3.1,Thunderstorm
2023-04-17T05:00:00Z,22.2,43,3.9,4.6,Thunderstorm
2023-04-17T06:00:00Z,35.3,72,4.8,3.3,Thunderstorm
2023-04-17T07:00:00Z,27.4,90,6.2,3.2,Sunny
2023-04-17T08:00:00Z,17.6,73,5.8,1.8,Sunny
2023-04-17T09:00:00Z,41.4,71,7.5,7.1,Sunny
2023-04-17T10:00:00Z,18.3,31,5.2,2.8,Windy
2023-04-17T11:00:00Z,26.4,91,5.7,6.2,Fog
2023-04-17T12:00:00Z,15.3,72,3.7,5.5,Cloudy
2023-04-17T13:00:00Z,28.5,99,2.9,2.2,Sunny
2023-04-17T14:00:00Z,25.3,79,3.9,2.7,Cloudy
2023-04-17T15:00:00Z,21.9,49,3.9,2,Thunderstorm
2023-04-17T16:00:00Z,23.5,39,2.7,2.9,Rain
2023-04-17T17:00:00Z,14.2,42,5.3,6.1,Cloudy
2023-04-17T18:00:00Z,22.2,51,2.1,1.5,Cloudy
2023-04-17T19:00:00Z,8.7,69,6.2,5.8,Rain
2023-04-17T20:00:00Z,16.4,62,0.6,1.2,Sunny
2023-04-17T21:00:00Z,8.6,39,4.8,5.3,Sunny
2023-04-17T22:00:00Z,19.5,96,3.8,6.6,Rain
2023-04-17T23:00:00Z,15,93,3.4,0.9,Cloudy
2023-04-18T00:00:00Z,25.5,74,7,3.4,Cloudy
2023-04-18T01:00:00Z,19.6,92,2.8,9.9,Rain
2023-04-18T02:00:00Z,22.5,58,3.6,11.8,Windy
2023-04-18T03:00:00Z,22.6,86,5.2,1.8,Rain
2023-04-18T04:00:00Z,35.7,80,5,1.1,Thunderstorm
2023-04-18T05:00:00Z,33.7,48,2,3.2,Thunderstorm
2023-04-18T06:00:00Z,26.6,36,3.9,2.6,Cloudy
2023-04-18T07:00:00Z,35.3,54,6.8,4.2,Cloudy
2023-04-18T08:00:00Z,16.5,89,3,0.8,Rain
2023-04-18T09:00:00Z,12.6,67,3.5,10.4,Cloudy
2023-04-18T10:00:00Z,34.3,92,6.6,2.1,Thunderstorm
2023-04-18T11:00:00Z,11.6,45,3.7,1.4,Rain
2023-04-18T12:00:00Z,22.8,78,2.9,0.6,Thunderstorm
2023-04-18T13:00:00Z,14.9,35,3.7,1.6,Sunny
2023-04-18T14:00:00Z,12,77,5.5,10.6,Sunny
2023-04-18T15:00:00Z,39.1,42,5.9,2.7,Rain
2023-04-18T16:00:00Z,7.3,44,5.1,9.8,Thunderstorm
2023-04-18T17:00:00Z,31.6,43,5.2,4.8,Sunny
2023-04-18T18:00:00Z,5.1,54,4.5,5.3,Rain
2023-04-18T19:00:00Z,26.2,94,6.8,5.2,Sunny
2023-04-18T20:00:00Z,39.7,71,5.7,4.4,Fog
2023-04-18T21:00:00Z,-2.9,84,2.4,4.4,Sunny
2023-04-18T22:00:00Z,34.4,33,5.6,18.9,Sunny
2023-04-18T23:00:00Z,29.4,36,6.4,10.7,Sunny
2023-04-19T00:00:00Z,30.4,85,3.9,0.3,Sunny
2023-04-19T01:00:00Z,23.8,59,6.8,1.7,Thunderstorm
2023-04-19T02:00:00Z,32.3,69,4.4,6.1,Rain
2023-04-19T03:00:00Z,22.2,52,4.9,0,Thunderstorm
2023-04-19T04:00:00Z,26.6,67,4.3,5.6,Cloudy
2023-04-19T05:00:00Z,32.5,94,4.8,4.6,Fog
2023-04-19T06:00:00Z,11.1,54,5.2,8,Sunny
2023-04-19T07:00:00Z,22.6,91,6.9,10.7,Sunny
